,lat,distance,name,id,type,providerId,firstName,lastName,specialties,hospitalAffiliations,addressState,geom.crs.type,geom.crs.properties.name,geom.type,geom.coordinates,nursingHome.averageNumberOfResidentsInCertifiedBedsFootnotes,nursingHome.overallRatingFootnotes,nursingHome.healthInspectionRatingFootnotes,nursingHome.qmRatingFootnotes,nursingHome.staffingRatingFootnotes,nursingHome.longStayQMRatingFootnotes,nursingHome.shortStayQMRatingFootnotes,nursingHome.rnStaffingRatingFootnotes,nursingHome.ptStaffingFootnotes,nursingHome.dateImported,nursingHome.hash,nursingHome.id,nursingHome.providerId,nursingHome.addressLine1,nursingHome.addressCity,nursingHome.addressState,nursingHome.addressZipcode,nursingHome.phone,nursingHome.geocodeSource,nursingHome.lon,nursingHome.lat,nursingHome.name,nursingHome.ownershipType,nursingHome.numberOfCertifiedBeds,nursingHome.specialFocusStatus,nursingHome.processingDate,nursingHome.averageNumberOfResidentsInCertifiedBedsFootnote,nursingHome.nursingHomeType,nursingHome.providerResidesInHospital,nursingHome.legalBusinessName,nursingHome.continuingCareRetirementCommunity,nursingHome.withResidentAndFamilyCouncil,nursingHome.sprinklerSystemsInAllRequiredAreas,nursingHome.overallRating,nursingHome.overallRatingFootnote,nursingHome.healthInspectionRating,nursingHome.healthInspectionRatingFootnote,nursingHome.qmRating,nursingHome.qmRatingFootnote,nursingHome.staffingRating,nursingHome.staffingRatingFootnote,nursingHome.rnStaffingRating,nursingHome.numberOfFacilityReportedIncidents,nursingHome.numberOfSubstantiatedComplaints,nursingHome.numberOfCitationsFromInfectionControlInspections,nursingHome.numberOfFines,nursingHome.numberOfPaymentDenials,nursingHome.citedForAbuse,nursingHome.longStayQMRating,nursingHome.shortStayQMRating,nursingHome.longStayQMRatingFootnote,nursingHome.shortStayQMRatingFootnote,nursingHome.rnStaffingRatingFootnote,nursingHome.ptStaffingFootnote,nursingHome.ratingCycleOneStandardHealthSurveyDate,nursingHome.ratingCycleOneTotalHealthDeficiencies,nursingHome.ratingCycleTwoStandardHealthSurveyDate,nursingHome.ratingCycleTwoTotalHealthDeficiencies,nursingHome.ratingCycleThreeStandardHealthSurveyDate,nursingHome.ratingCycleThreeTotalHealthDeficiencies,nursingHome.changedOwnershipInLast12Months
27,30.70193,47.235,Focused Care at Huntsville,5be20efd-70f4-4e2a-ab0a-8ce9d22bf350,NursingHome,675433,,,,,TX,name,EPSG:4326,Point,"[-95.55251, 30.70193]",,,,,"[{'code': 12, 'footnote': 'This facility either did not submit staffing data, has reported a high number of days without a registered nurse onsite, or submitted data that could not be verified through an audit.'}]",,,"[{'code': 12, 'footnote': 'This facility either did not submit staffing data, has reported a high number of days without a registered nurse onsite, or submitted data that could not be verified through an audit.'}]",,2021-09-20T15:23:02.947Z,82d254a1cc4d8457ca6bd4b79dd78436,5be20efd-70f4-4e2a-ab0a-8ce9d22bf350,675433,1302 Nottingham St,Huntsville,TX,77340,9362956313,smartystreets_strict,-95.55251,30.70193,Focused Care at Huntsville,For profit - Corporation,88,,2021-09-01,,Medicare and Medicaid,False,Fpacp Huntsville LLC,False,Both,Yes,2,,3.0,,3.0,,1.0,12,1.0,0,0,0,0,0,False,3.0,3.0,,,12,,2020-10-07,3.0,2019-02-27,4.0,2018-01-18,18.0,False
28,30.70231,47.894,Huntsville Health Care Center,7e2ddc65-2289-4028-9be7-70d9f7b2c76c,NursingHome,675691,,,,,TX,name,EPSG:4326,Point,"[-95.54142, 30.70231]",,,,,,,,,,2021-09-20T15:23:03.142Z,374a635b7781aae4bd590b44aed82a1e,7e2ddc65-2289-4028-9be7-70d9f7b2c76c,675691,2628 Milam,Huntsville,TX,77340,9362938062,smartystreets_strict,-95.54142,30.70231,Huntsville Health Care Center,Non profit - Corporation,84,,2021-09-01,,Medicare and Medicaid,False,"Hsmtx/Huntsville, LLC",False,Resident,Yes,1,,2.0,,1.0,,3.0,,3.0,0,9,1,1,0,False,1.0,1.0,,,,,2020-02-26,5.0,2019-03-13,13.0,2018-05-02,8.0,False
29,31.0731,48.738,Heritage House Nursing and Rehabilitation,a5742fe9-da85-4b44-a8d0-dd3ea4cf9892,NursingHome,675210,,,,,TX,name,EPSG:4326,Point,"[-96.96974, 31.0731]",,,,,,,"[{'code': 2, 'footnote': 'Not enough data available to calculate a star rating.'}]",,,2021-09-20T15:23:02.827Z,0713981543c72ffa5a5b9f61e40db72e,a5742fe9-da85-4b44-a8d0-dd3ea4cf9892,675210,407 N College St,Rosebud,TX,76570,2545837904,smartystreets_strict,-96.96974,31.0731,Heritage House Nursing and Rehabilitation,For profit - Limited Liability company,85,,2021-09-01,,Medicare and Medicaid,False,"Rosebud I Enterprises, LLC",False,Resident,Yes,3,,3.0,,3.0,,3.0,,3.0,0,3,1,1,0,False,3.0,,,2,,,2020-03-11,5.0,2019-04-24,10.0,2018-04-26,7.0,False
30,31.25152,48.658,Centerville Healthcare Center,7e573373-b16a-43ea-a2cc-8ecd11891640,NursingHome,675065,,,,,TX,name,EPSG:4326,Point,"[-95.97306, 31.25152]",,,,,,,"[{'code': 2, 'footnote': 'Not enough data available to calculate a star rating.'}]",,,2021-09-20T15:23:02.764Z,992794e54ed56f9dd184bb5226728499,7e573373-b16a-43ea-a2cc-8ecd11891640,675065,103 Teakwood St,Centerville,TX,75833,9035362596,smartystreets_strict,-95.97306,31.25152,Centerville Healthcare Center,Government - Hospital district,74,,2021-09-01,,Medicare and Medicaid,False,Liberty County Hospital District No 1,False,Resident,Yes,3,,3.0,,4.0,,3.0,,3.0,1,1,0,0,0,False,4.0,,,2,,,2019-10-23,5.0,2018-10-17,6.0,2017-09-22,6.0,False
31,30.43432,52.559,Willis Nursing and Rehabilitation LP,4f7f3242-ea4b-443a-bf49-20e7b2674a97,NursingHome,675274,,,,,TX,name,EPSG:4326,Point,"[-95.48514, 30.43432]",,,,,,,"[{'code': 2, 'footnote': 'Not enough data available to calculate a star rating.'}]",,,2021-09-20T15:23:02.862Z,de60b9a49ef811c685147e481be48f7a,4f7f3242-ea4b-443a-bf49-20e7b2674a97,675274,3000 N Danville St,Willis,TX,77378,9368564312,smartystreets_strict,-95.48514,30.43432,Willis Nursing and Rehabilitation LP,For profit - Corporation,114,,2021-09-01,,Medicare and Medicaid,False,Slp Willis LLC,False,Both,Yes,4,,5.0,,4.0,,1.0,,1.0,6,4,0,0,0,False,4.0,,,2,,,2020-12-03,0.0,2019-06-14,3.0,2018-06-07,4.0,False
32,30.31911,55.055,Woodland Manor Nursing and Rehabilitation,89f81cd0-4512-4e36-8c98-a3b0bbfb6a70,NursingHome,675229,,,,,TX,name,EPSG:4326,Point,"[-95.48522, 30.31911]",,,,,"[{'code': 12, 'footnote': 'This facility either did not submit staffing data, has reported a high number of days without a registered nurse onsite, or submitted data that could not be verified through an audit.'}]",,"[{'code': 2, 'footnote': 'Not enough data available to calculate a star rating.'}]","[{'code': 12, 'footnote': 'This facility either did not submit staffing data, has reported a high number of days without a registered nurse onsite, or submitted data that could not be verified through an audit.'}]",,2021-09-20T15:23:02.841Z,57dce38cb341366d367231de52e37c15,89f81cd0-4512-4e36-8c98-a3b0bbfb6a70,675229,99 Rigby Owen Rd,Conroe,TX,77304,9367561240,smartystreets_strict,-95.48522,30.31911,Woodland Manor Nursing and Rehabilitation,For profit - Limited Liability company,146,,2021-09-01,,Medicare and Medicaid,False,Slp Conroe LLC,False,Resident,Yes,2,,3.0,,2.0,,1.0,12,1.0,1,5,0,0,0,False,2.0,,,2,12,,2019-06-27,2.0,2018-07-12,15.0,2017-08-03,5.0,True
33,30.33351,55.661,Conroe Health Care Center,6e87563f-4081-4dfe-ab14-3cbdddb2ae19,NursingHome,675648,,,,,TX,name,EPSG:4326,Point,"[-95.46771, 30.33351]",,,,,,,,,,2021-09-20T15:23:03.123Z,60f695e134e5cf785b581a8feaefa9e8,6e87563f-4081-4dfe-ab14-3cbdddb2ae19,675648,2019 N Frazier,Conroe,TX,77301,9364412120,smartystreets_strict,-95.46771,30.33351,Conroe Health Care Center,Non profit - Corporation,108,,2021-09-01,,Medicare and Medicaid,False,"Hsmtx/Conroe, LLC",False,Resident,Yes,4,,4.0,,2.0,,2.0,,2.0,3,0,0,0,0,False,3.0,1.0,,,,,2019-10-17,6.0,2018-10-25,0.0,2017-12-22,5.0,False
34,30.10406,56.094,Tomball Rehab & Nursing,75d55875-5765-42c5-a06f-5a073554ce85,NursingHome,675714,,,,,TX,name,EPSG:4326,Point,"[-95.61347, 30.10406]",,,,,,,,,,2021-09-20T15:23:03.159Z,468e55b00c71029c663dec6bb5e487c9,75d55875-5765-42c5-a06f-5a073554ce85,675714,815 N Peach St,Tomball,TX,77375,2813515443,smartystreets_strict,-95.61347,30.10406,Tomball Rehab & Nursing,For profit - Corporation,126,,2021-09-01,,Medicare and Medicaid,False,Chambers County Public Hospital District No 1,False,Resident,Yes,2,,3.0,,1.0,,2.0,,2.0,2,12,3,1,0,False,2.0,1.0,,,,,2021-05-14,9.0,2019-07-26,4.0,2018-08-31,9.0,False
35,30.08737,56.287,Lawrence Street Health Care Center,43a00b21-de4f-4931-9375-a6fb7c50f4ce,NursingHome,675701,,,,,TX,name,EPSG:4326,Point,"[-95.62546, 30.08737]",,,,,,,,,,2021-09-20T15:23:03.145Z,91ee8b268581014e1ee2f52b608b72dd,43a00b21-de4f-4931-9375-a6fb7c50f4ce,675701,615 Lawrence St,Tomball,TX,77375,2813574516,smartystreets_strict,-95.62546,30.08737,Lawrence Street Health Care Center,For profit - Limited Liability company,150,,2021-09-01,,Medicare and Medicaid,False,"Hsmtx/Lawrence-Tomball, LLC",False,Resident,Yes,3,,3.0,,2.0,,3.0,,3.0,6,8,1,3,0,False,1.0,3.0,,,,,2021-02-11,6.0,2019-05-31,6.0,2018-06-29,9.0,False
36,30.28524,56.658,Brightpointe at Rivershire,9ebe882e-8bb5-4f03-9af0-f747a9c7e638,NursingHome,676420,,,,,TX,name,EPSG:4326,Point,"[-95.47283, 30.28524]",,,,,,,,,,2021-09-20T15:23:03.858Z,2903db718b014fa7dcd2c4cff0d58660,9ebe882e-8bb5-4f03-9af0-f747a9c7e638,676420,604 S Conroe Medical Dr,Conroe,TX,77304,9364946600,smartystreets_strict,-95.47283,30.28524,Brightpointe at Rivershire,For profit - Limited Liability company,150,,2021-09-01,,Medicare and Medicaid,False,"The Rio at Conroe, LLC",False,Resident,Yes,5,,4.0,,5.0,,3.0,,3.0,2,8,0,1,0,False,5.0,5.0,,,,,2020-09-25,1.0,2019-04-25,1.0,2018-04-20,11.0,False
37,30.08329,56.718,Park Manor of Tomball,51ec8550-4851-4d53-b772-0a2a6392d73f,NursingHome,676165,,,,,TX,name,EPSG:4326,Point,"[-95.62002, 30.08329]",,,,,,,,,,2021-09-20T15:23:03.562Z,a815fb6bbfe7f92f308ac2732fc49afe,51ec8550-4851-4d53-b772-0a2a6392d73f,676165,250 School Street,Tomball,TX,77375,2815167929,smartystreets_strict,-95.62002,30.08329,Park Manor of Tomball,Government - Hospital district,125,,2021-09-01,,Medicare and Medicaid,False,Winnie-Stowell Hospital District,False,Both,Yes,4,,4.0,,2.0,,2.0,,1.0,12,7,1,0,0,False,2.0,3.0,,,,,2021-07-23,4.0,2019-09-27,6.0,2018-09-21,7.0,False
38,30.07819,56.728,The Heights of Tomball,bca0d232-baa5-48e9-bb0a-044312f33256,NursingHome,676350,,,,,TX,name,EPSG:4326,Point,"[-95.62491, 30.07819]",,,,,,,,,,2021-09-20T15:23:03.765Z,10a90e311029651aa389bf382879fdc7,bca0d232-baa5-48e9-bb0a-044312f33256,676350,27840 Johnson Road,Tomball,TX,77375,8328437700,smartystreets_strict,-95.62491,30.07819,The Heights of Tomball,For profit - Corporation,131,,2021-09-01,,Medicare and Medicaid,False,Liberty County Hospital District No 1,False,Both,Yes,3,,3.0,,5.0,,1.0,,1.0,0,0,0,0,0,False,5.0,5.0,,,,,2019-10-11,8.0,2018-10-18,5.0,2017-11-16,5.0,False
39,30.2814,57.114,Park Manor of Conroe,9e37d9b7-c20c-4435-b757-038b5f8bb124,NursingHome,675894,,,,,TX,name,EPSG:4326,Point,"[-95.46645, 30.2814]",,,,,,,,,,2021-09-20T15:23:03.296Z,a93342ca9ca17224e7b1b6ffcb536e96,9e37d9b7-c20c-4435-b757-038b5f8bb124,675894,1600 Grand Lake Dr,Conroe,TX,77301,9364418266,smartystreets_strict,-95.46645,30.2814,Park Manor of Conroe,For profit - Limited Liability company,125,,2021-09-01,,Medicare and Medicaid,False,Winnie-Stowell Hospital District,False,Resident,Yes,1,,2.0,,4.0,,1.0,,1.0,2,5,1,1,0,False,5.0,4.0,,,,,2019-06-26,1.0,2018-07-27,5.0,2017-07-27,9.0,False
40,31.30843,57.675,Golden Years Nursing and Rehabilitation Center,7e503cfc-01f6-4650-a1cd-b98176e7c00e,NursingHome,675406,,,,,TX,name,EPSG:4326,Point,"[-96.89283, 31.30843]",,,,,"[{'code': 12, 'footnote': 'This facility either did not submit staffing data, has reported a high number of days without a registered nurse onsite, or submitted data that could not be verified through an audit.'}]",,,"[{'code': 12, 'footnote': 'This facility either did not submit staffing data, has reported a high number of days without a registered nurse onsite, or submitted data that could not be verified through an audit.'}]",,2021-09-20T15:23:02.943Z,88828bfe408a555f4ba5a08aade9ecb9,7e503cfc-01f6-4650-a1cd-b98176e7c00e,675406,318 Chambers St,Marlin,TX,76661,2548835508,smartystreets_strict,-96.89283,31.30843,Golden Years Nursing and Rehabilitation Center,For profit - Limited Liability company,94,,2021-09-01,,Medicare and Medicaid,False,Seminole Hospital District of Gaines County Texas,False,Resident,Yes,4,,5.0,,2.0,,1.0,12,1.0,0,0,1,0,0,False,3.0,1.0,,,12,,2019-10-17,2.0,2018-10-03,0.0,2017-08-17,0.0,False
41,30.1702,58.808,Regent Care Center of the Woodlands Limited Partne,dad8ee13-7ac4-45ac-b898-6e1dcf350afc,NursingHome,675739,,,,,TX,name,EPSG:4326,Point,"[-95.50297, 30.1702]",,,,,,,,,,2021-09-20T15:23:03.165Z,2610a447b75290d0e165a8e20be301a5,dad8ee13-7ac4-45ac-b898-6e1dcf350afc,675739,10450 Gosling Rd,The Woodlands,TX,77381,2812969234,smartystreets_strict,-95.50297,30.1702,Regent Care Center of the Woodlands Limited Partne,For profit - Limited Liability company,156,,2021-09-01,,Medicare and Medicaid,False,"Regent Care Center of the Woodlands,lp",False,Resident,Yes,2,,3.0,,3.0,,1.0,,1.0,7,10,1,1,0,False,1.0,5.0,,,,,2020-02-28,10.0,2019-03-08,2.0,2018-03-02,8.0,False
42,29.90762,58.789,Care Inn of LA Grange,c6610226-3976-4b58-b797-e7a172642b1d,NursingHome,675277,,,,,TX,name,EPSG:4326,Point,"[-96.88144, 29.90762]",,,,,,,,,,2021-09-20T15:23:02.863Z,c946ba8008ca05542c4f73d6eb414436,c6610226-3976-4b58-b797-e7a172642b1d,675277,457 N Main St,LA Grange,TX,78945,9799685865,smartystreets_strict,-96.88144,29.90762,Care Inn of LA Grange,For profit - Limited Liability company,98,SFF Candidate,2021-09-01,,Medicare and Medicaid,False,Oakbend Medical Center,False,Resident,Yes,1,,1.0,,3.0,,1.0,,1.0,1,8,3,1,1,True,4.0,3.0,,,,,2019-08-05,24.0,2018-06-29,14.0,2017-05-25,2.0,False
43,30.16397,58.963,The Woodlands Healthcare Center,4d001fe8-da96-4201-86df-ef186c909f27,NursingHome,455876,,,,,TX,name,EPSG:4326,Point,"[-95.50441, 30.16397]",,,,,,,,,,2021-09-20T15:23:00.182Z,767cec598a1f1b4d770f5aa50327eabb,4d001fe8-da96-4201-86df-ef186c909f27,455876,4650 S Panther Creek Dr,The Woodlands,TX,77381,2813633535,smartystreets_strict,-95.50441,30.16397,The Woodlands Healthcare Center,Government - Hospital district,214,,2021-09-01,,Medicare and Medicaid,False,Winnie-Stowell Hospital District,False,Resident,Yes,1,,2.0,,3.0,,1.0,,1.0,5,18,0,1,1,False,3.0,3.0,,,,,2020-10-07,11.0,2019-03-22,5.0,2018-05-18,11.0,False
44,29.82064,59.138,Brookshire Residence and Rehabilitation Center,fce57ae2-b1d9-4829-bc24-d3b24f07c528,NursingHome,675700,,,,,TX,name,EPSG:4326,Point,"[-95.97933, 29.82064]",,,,,,,,,,2021-09-20T15:23:03.145Z,8f213a332997561f2b52fd9b21a997ef,fce57ae2-b1d9-4829-bc24-d3b24f07c528,675700,710 Hwy 359 S,Brookshire,TX,77423,2813755272,smartystreets_invalid,-95.97933,29.82064,Brookshire Residence and Rehabilitation Center,Government - Hospital district,130,,2021-09-01,,Medicare and Medicaid,False,Dewitt Medical District,False,Resident,Yes,1,,1.0,,3.0,,3.0,,3.0,5,34,0,3,1,False,3.0,3.0,,,,,2021-07-22,5.0,2019-11-22,25.0,2018-10-26,26.0,False
45,30.21117,59.475,Park Manor of the Woodlands,a8f7ca9b-5f54-4b92-80a4-75989a428cb3,NursingHome,676273,,,,,TX,name,EPSG:4326,Point,"[-95.46256, 30.21117]",,,,,,,,,,2021-09-20T15:23:03.680Z,b541a764c7dc422fedd0e5ffddcc64a0,a8f7ca9b-5f54-4b92-80a4-75989a428cb3,676273,1014 Windsor Lake Boulevard,The Woodlands,TX,77384,9362739424,smartystreets_strict,-95.46256,30.21117,Park Manor of the Woodlands,For profit - Corporation,124,,2021-09-01,,Medicare and Medicaid,False,Winnie-Stowell Hospital District,False,Resident,Yes,2,,2.0,,4.0,,2.0,,1.0,3,13,0,0,0,False,3.0,5.0,,,,,2021-03-05,0.0,2019-05-22,12.0,2018-05-11,2.0,False
46,30.03382,59.423,Brighton Senior Living of Tomball,289ca9a4-8621-42b6-8706-ac05d1f0f916,NursingHome,676244,,,,,TX,name,EPSG:4326,Point,"[-95.61041, 30.03382]",,,,,,,,,,2021-09-20T15:23:03.642Z,bab55ae06a2af3793f96cbbe1a8c1791,289ca9a4-8621-42b6-8706-ac05d1f0f916,676244,11830 Northpointe Boulevard,Tomball,TX,77377,2812059400,smartystreets_strict,-95.61041,30.03382,Brighton Senior Living of Tomball,For profit - Corporation,135,,2021-09-01,,Medicare and Medicaid,False,Darlene Investment Group - Tomball Inc.,False,Family,Yes,2,,2.0,,3.0,,2.0,,1.0,3,22,0,5,0,False,2.0,3.0,,,,,2020-01-31,8.0,2019-02-15,8.0,2018-02-02,13.0,True
47,29.77121,59.35,Colonial Belle Nursing Home Sealy,1d196870-3ace-4f43-859b-72005ef28ab6,NursingHome,676166,,,,,TX,name,EPSG:4326,Point,"[-96.16957, 29.77121]",,,,,,,,,,2021-09-20T15:23:03.572Z,0f259557f02bd0ef25244183ecaab728,1d196870-3ace-4f43-859b-72005ef28ab6,676166,1401 Eagle Lake Road,Sealy,TX,77474,9798852937,smartystreets_strict,-96.16957,29.77121,Colonial Belle Nursing Home Sealy,For profit - Limited Liability company,90,,2021-09-01,,Medicare and Medicaid,False,"Ltc of Austin County I, LLC",False,Resident,Yes,1,,3.0,,1.0,,1.0,,1.0,0,0,0,1,0,False,1.0,2.0,,,,,2019-08-09,6.0,2018-08-24,11.0,2017-10-19,7.0,False
48,30.14068,59.639,The Broadmoor at Creekside Park,51f9e139-adc2-4483-8f3e-7d0493ea340c,NursingHome,676357,,,,,TX,name,EPSG:4326,Point,"[-95.50841, 30.14068]",,,,,"[{'code': 12, 'footnote': 'This facility either did not submit staffing data, has reported a high number of days without a registered nurse onsite, or submitted data that could not be verified through an audit.'}]",,,"[{'code': 12, 'footnote': 'This facility either did not submit staffing data, has reported a high number of days without a registered nurse onsite, or submitted data that could not be verified through an audit.'}]",,2021-09-20T15:23:03.777Z,4541239a326680e1e7be9014cab69427,51f9e139-adc2-4483-8f3e-7d0493ea340c,676357,5665 Creekside Forest Drive,The Woodlands,TX,77389,2812558180,smartystreets_strict,-95.50841,30.14068,The Broadmoor at Creekside Park,For profit - Limited Liability company,112,,2021-09-01,,Medicare and Medicaid,False,Memorial Medical Center,False,Resident,Yes,2,,2.0,,5.0,,1.0,12,1.0,4,23,0,1,1,False,4.0,5.0,,,12,,2021-05-07,8.0,2019-07-12,5.0,2018-08-17,17.0,False
49,29.88729,59.668,Monument Rehabilitation and Nursing Center,594bf8e7-1010-4497-8f6e-e1c8c648be5c,NursingHome,455715,,,,,TX,name,EPSG:4326,Point,"[-96.87222, 29.88729]",,,,,,,,,,2021-09-20T15:23:00.116Z,c0eac3eafe75578c13a529dcc58d64c6,594bf8e7-1010-4497-8f6e-e1c8c648be5c,455715,120 State Loop 92,LA Grange,TX,78945,9799683144,smartystreets_strict,-96.87222,29.88729,Monument Rehabilitation and Nursing Center,Government - Hospital district,104,,2021-09-01,,Medicare and Medicaid,False,Winnie-Stowell Hospital District,False,Resident,Yes,2,,2.0,,4.0,,3.0,,3.0,4,3,4,0,0,False,2.0,5.0,,,,,2019-10-23,8.0,2018-11-30,14.0,2017-11-03,10.0,False
50,30.05014,60.813,The Village at Gleannloch Farms,9f34bca6-80cd-434f-92b5-13daee0d855c,NursingHome,676234,,,,,TX,name,EPSG:4326,Point,"[-95.56265, 30.05014]",,,,,,,,,,2021-09-20T15:23:03.628Z,951438a0bc0ad58ac805947981f72556,9f34bca6-80cd-434f-92b5-13daee0d855c,676234,9505 North Pointe Blvd,Spring,TX,77379,2815692999,smartystreets_strict,-95.56265,30.05014,The Village at Gleannloch Farms,For profit - Corporation,35,,2021-09-01,,Medicare,False,Ccrc Opco - Gleannloch Farms LLC,True,Resident,Yes,4,,3.0,,4.0,,5.0,,5.0,1,0,0,0,0,False,5.0,3.0,,,,,2020-01-24,5.0,2019-02-22,3.0,2018-01-26,12.0,False
51,29.95666,60.891,Cypress Creek Rehabilitation and Healthcare Center,2ebcc75d-3faa-424b-b424-bcce6b7c5f81,NursingHome,676467,,,,,TX,name,EPSG:4326,Point,"[-95.66673, 29.95666]",,"[{'code': 1, 'footnote': 'Newly certified nursing home with less than 12-15 months of data available or the nursing opened less than 6 months ago, and there were no data to submit or claims for this measure.'}]","[{'code': 1, 'footnote': 'Newly certified nursing home with less than 12-15 months of data available or the nursing opened less than 6 months ago, and there were no data to submit or claims for this measure.'}]","[{'code': 1, 'footnote': 'Newly certified nursing home with less than 12-15 months of data available or the nursing opened less than 6 months ago, and there were no data to submit or claims for this measure.'}]","[{'code': 1, 'footnote': 'Newly certified nursing home with less than 12-15 months of data available or the nursing opened less than 6 months ago, and there were no data to submit or claims for this measure.'}]","[{'code': 1, 'footnote': 'Newly certified nursing home with less than 12-15 months of data available or the nursing opened less than 6 months ago, and there were no data to submit or claims for this measure.'}]","[{'code': 1, 'footnote': 'Newly certified nursing home with less than 12-15 months of data available or the nursing opened less than 6 months ago, and there were no data to submit or claims for this measure.'}]","[{'code': 1, 'footnote': 'Newly certified nursing home with less than 12-15 months of data available or the nursing opened less than 6 months ago, and there were no data to submit or claims for this measure.'}]",,2021-09-20T15:23:03.936Z,854273df780b09b15e0386b5b5dec07f,2ebcc75d-3faa-424b-b424-bcce6b7c5f81,676467,13600 Birdcall Lane,Cypress,TX,77429,2814777771,smartystreets_strict,-95.66673,29.95666,Cypress Creek Rehabilitation and Healthcare Center,For profit - Individual,122,,2021-09-01,,Medicare and Medicaid,False,Nwh Rehab LLC,False,Resident,Yes,,1,,1,,1,,1,,1,0,0,0,0,False,,,1,1,1,,2019-08-22,,,,,,False
52,30.94138,61.509,Avalon Place Trinity,23bbc763-8d8d-4f4b-b5c2-c1d22a092358,NursingHome,675900,,,,,TX,name,EPSG:4326,Point,"[-95.37517, 30.94138]",,,,,,,,,,2021-09-20T15:23:03.299Z,ec2c2236ec4316aff61000d3fd1602e7,23bbc763-8d8d-4f4b-b5c2-c1d22a092358,675900,808 S Robb,Trinity,TX,75862,9363367400,smartystreets_strict,-95.37517,30.94138,Avalon Place Trinity,For profit - Corporation,104,,2021-09-01,,Medicare and Medicaid,False,Liberty County Hospital District No 1,False,Resident,Yes,2,,2.0,,3.0,,3.0,,1.0,2,2,3,0,0,False,5.0,1.0,,,,,2020-02-05,9.0,2019-01-30,7.0,2018-02-28,1.0,False
53,30.94749,62.173,Trinity Rehabilitation & Healthcare Center,78b0d338-2583-4617-b9da-3d85148043c7,NursingHome,676439,,,,,TX,name,EPSG:4326,Point,"[-95.36591, 30.94749]",,,,,"[{'code': 12, 'footnote': 'This facility either did not submit staffing data, has reported a high number of days without a registered nurse onsite, or submitted data that could not be verified through an audit.'}]",,,"[{'code': 12, 'footnote': 'This facility either did not submit staffing data, has reported a high number of days without a registered nurse onsite, or submitted data that could not be verified through an audit.'}]",,2021-09-20T15:23:03.901Z,f3b080a99da7bc87536625315ebee2f9,78b0d338-2583-4617-b9da-3d85148043c7,676439,314 E Caroline St,Trinity,TX,75862,9367441300,smartystreets_strict,-95.36591,30.94749,Trinity Rehabilitation & Healthcare Center,For profit - Limited Liability company,76,,2021-09-01,,Medicare and Medicaid,False,Legal Business Name Not Available,False,Resident,Yes,1,,2.0,,1.0,,1.0,12,1.0,2,3,2,2,0,False,2.0,1.0,,,12,,2019-11-06,4.0,2018-11-29,15.0,2018-01-24,5.0,False
54,31.5155,62.616,Windsor Healthcare Residence,575aa058-855b-4bd6-af0e-5992673a8974,NursingHome,675139,,,,,TX,name,EPSG:4326,Point,"[-96.52068, 31.5155]",,,,,,,"[{'code': 2, 'footnote': 'Not enough data available to calculate a star rating.'}]",,,2021-09-20T15:23:02.808Z,23c8e6e43ef409e00b1f7136e0d185c0,575aa058-855b-4bd6-af0e-5992673a8974,675139,1025 W Yeagua,Groesbeck,TX,76642,2547293366,smartystreets_strict,-96.52068,31.5155,Windsor Healthcare Residence,For profit - Corporation,82,,2021-09-01,,Medicare and Medicaid,False,Coryell County Memorial Hospital Authority,False,Resident,Yes,1,,2.0,,1.0,,3.0,,2.0,15,6,2,0,0,False,1.0,,,2,,,2019-09-16,10.0,2018-07-19,12.0,2017-06-07,3.0,False
55,31.52314,63.167,Groesbeck Ltc Nursing and Rehabilitation,b26b05cb-5bb2-41a9-9aef-476e0a02e61e,NursingHome,676071,,,,,TX,name,EPSG:4326,Point,"[-96.52389, 31.52314]",,,,,,,,,,2021-09-20T15:23:03.463Z,db4b45e1004509bf7b6472a4c19fd163,b26b05cb-5bb2-41a9-9aef-476e0a02e61e,676071,607 Parkside Dr,Groesbeck,TX,76642,2547293245,smartystreets_strict,-96.52389,31.52314,Groesbeck Ltc Nursing and Rehabilitation,Government - Hospital district,90,,2021-09-01,,Medicare and Medicaid,False,South Limestone Hospital District,False,Resident,Yes,5,,5.0,,3.0,,2.0,,1.0,0,1,0,0,0,False,2.0,4.0,,,,,2019-08-07,2.0,2018-06-13,0.0,2017-05-24,1.0,False
56,29.71647,63.362,Columbus Oaks Healthcare Community,b470b31a-4cdb-461e-b493-065ba2f5e214,NursingHome,675996,,,,,TX,name,EPSG:4326,Point,"[-96.53856, 29.71647]",,,,,,,,,,2021-09-20T15:23:03.384Z,6a7d2f7f73d945b7add0420bd3cbc55e,b470b31a-4cdb-461e-b493-065ba2f5e214,675996,300 North St,Columbus,TX,78934,9797322347,smartystreets_strict,-96.53856,29.71647,Columbus Oaks Healthcare Community,For profit - Corporation,137,,2021-09-01,,Medicare and Medicaid,False,Sweeny Hospital District,False,Resident,Yes,1,,2.0,,2.0,,1.0,,1.0,2,1,0,1,0,False,1.0,2.0,,,,,2020-10-01,7.0,2019-06-07,12.0,2018-05-10,15.0,False
